i,j,x,r,B_x,B_r,rAp,Bmag,Jmag,zero
28,60,0.0055,0.0119,0.41820117,-0.06877234,0.00002844,0.423818184,0,0
28,61,0.0055,0.0121,0.4128029,-0.12131722,0.00003376,0.430260505,0,0
28,62,0.0055,0.0123,0.40039609,-0.17446601,0.00003986,0.436755558,0,0
28,63,0.0055,0.0125,0.38806344,-0.2275913,0.00004607,0.44987891,0,0
28,64,0.0055,0.0127,0.37573079,-0.28071659,0.00005237,0.469015384,0,0
28,65,0.0055,0.0129,0.36339814,-0.33384188,0.00005878,0.493465915,0,0
28,66,0.0055,0.0131,0.3341291,-0.38616906,0.0000653,0.510655264,0,0
28,67,0.0055,0.0133,0.30176115,-0.41423112,0.00006977,0.512491183,0,0
28,68,0.0055,0.0135,0.26939321,-0.44229317,0.00007429,0.517876385,0,0
28,69,0.0055,0.0137,0.23702526,-0.47035523,0.00007889,0.526702018,0,0
28,70,0.0055,0.0139,0.1910965,-0.4919849,0.00008297,0.527794481,0,0
29,1,0.0057,0.0001,0.01237085,0.00030892,0,0.012374707,0,0
29,2,0.0057,0.0003,0.01219901,0.00092675,0,0.012234162,0,0
29,3,0.0057,0.0005,0.0121045,0.00159207,0.00000001,0.012208751,0,0
29,4,0.0057,0.0007,0.01205676,0.00236991,0.00000002,0.012287471,0,0
29,5,0.0057,0.0009,0.01191879,0.00308405,0.00000003,0.012311333,0,0
29,6,0.0057,0.0011,0.01169059,0.00373449,0.00000005,0.012272584,0,0
29,7,0.0057,0.0013,0.0113427,0.00434287,0.00000006,0.012145673,0,0
29,8,0.0057,0.0015,0.01092917,0.00496645,0.00000008,0.012004682,0,0
29,9,0.0057,0.0017,0.01043085,0.00542346,0.00000011,0.011756553,0,0
29,10,0.0057,0.0019,0.01002136,0.00579254,0.00000013,0.011575024,0,0
29,11,0.0057,0.0021,0.00933795,0.00609351,0.00000015,0.011150254,0,0
29,12,0.0057,0.0023,0.00843224,0.00631231,0.00000018,0.010533182,0,0
29,13,0.0057,0.0025,0.00745623,0.0067354,0.0000002,0.010047934,0,0
29,14,0.0057,0.0027,0.00609274,0.00714087,0.00000022,0.009386879,0,0
29,15,0.0057,0.0029,0.00465984,0.00747453,0.00000024,0.008808105,0,0
29,16,0.0057,0.0031,0.00283862,0.00744132,0.00000026,0.007964359,0,0
29,17,0.0057,0.0033,0.00212112,0.00729076,0.00000026,0.007593045,0,0
29,18,0.0057,0.0035,-0.35310022,0.02453399,-0.00000007,0.353951525,0,0
29,19,0.0057,0.0037,-0.33759748,0.09609084,-0.00000169,0.351006422,0,0
29,20,0.0057,0.0039,-0.32092061,0.15688919,-0.00000322,0.357217379,0,0
29,21,0.0057,0.0041,-0.29582791,0.21704009,-0.0000048,0.366906736,0,0
29,22,0.0057,0.0043,-0.26591751,0.26957945,-0.00000629,0.378662385,0,0
29,23,0.0057,0.0045,-0.23084327,0.29695296,-0.00000773,0.376124548,0,0
29,24,0.0057,0.0047,-0.20643669,0.32552816,-0.00000892,0.385466847,0,0
29,25,0.0057,0.0049,-0.18762844,0.33830386,-0.00000985,0.386851306,0,0
29,26,0.0057,0.0051,-0.16438073,0.35270503,-0.00001095,0.389129622,0,0
29,27,0.0057,0.0053,-0.14038286,0.36026717,-0.00001206,0.386652016,0,0
29,28,0.0057,0.0055,-0.12152358,0.35887066,-0.00001294,0.378888019,0,0
29,29,0.0057,0.0057,-0.11070851,0.36605831,-0.00001361,0.38243308,0,0
29,30,0.0057,0.0059,-0.10689393,0.36876706,-0.00001432,0.383947206,0,0
29,31,0.0057,0.0061,-0.10319987,0.3713987,-0.00001505,0.385470112,0,0
29,32,0.0057,0.0063,-0.09950581,0.37403034,-0.00001581,0.387040181,0,0
29,33,0.0057,0.0065,-0.0949751,0.37448031,-0.00001663,0.386336346,0,0
29,34,0.0057,0.0067,-0.0901119,0.37406326,-0.00001751,0.384764184,0,0
29,35,0.0057,0.0069,-0.09079303,0.37782536,-0.00001839,0.388581236,0,0
29,36,0.0057,0.0071,-0.09602437,0.38623033,-0.0000192,0.397988125,0,0
29,37,0.0057,0.0073,-0.09761181,0.39383634,-0.00001986,0.405752545,0,0
29,38,0.0057,0.0075,-0.09919924,0.40144236,-0.00002053,0.413517179,0,0
29,39,0.0057,0.0077,-0.10075476,0.40917249,-0.00002123,0.421394884,0,0
29,40,0.0057,0.0079,-0.09971865,0.42698303,-0.00002221,0.43847271,0,0
29,41,0.0057,0.0081,-0.09868254,0.44479357,-0.00002321,0.455609003,0,0
29,42,0.0057,0.0083,-0.09842549,0.46275156,-0.00002427,0.473103142,0,0
29,43,0.0057,0.0085,-0.09616454,0.49134077,-0.00002569,0.500662932,0,0
29,44,0.0057,0.0087,-0.07850799,0.51745601,-0.00002645,0.523377709,0,0
29,45,0.0057,0.0089,-0.05922848,0.54353974,-0.00002721,0.546757224,0,0
29,46,0.0057,0.0091,-0.01084685,0.56410548,-0.00002759,0.564209754,0,0
29,47,0.0057,0.0093,0.02284144,0.56663667,-0.00002733,0.567096859,0,0
29,48,0.0057,0.0095,0.07969237,0.57128807,-0.00002676,0.576819671,0,0
29,49,0.0057,0.0097,0.12995174,0.55493585,-0.00002542,0.569948465,0,0
29,50,0.0057,0.0099,0.19357136,0.53516098,-0.00002368,0.569093266,0,0
29,51,0.0057,0.0101,0.2560059,0.49125145,-0.00002022,0.553955782,0,0
29,52,0.0057,0.0103,0.30602068,0.43731956,-0.00001621,0.533757486,0,0
29,53,0.0057,0.0105,0.35328417,0.39786395,-0.00001307,0.532076524,0,0
29,54,0.0057,0.0107,0.38602065,0.33022329,-0.00000834,0.507995436,0,0
29,55,0.0057,0.0109,0.42527287,0.26210024,-0.00000249,0.49955335,0,0
29,56,0.0057,0.0111,0.45579957,0.19619208,0.00000329,0.49623037,0,0
29,57,0.0057,0.0113,0.46274794,0.13626911,0.00000873,0.48239499,0,0
29,58,0.0057,0.0115,0.46969631,0.07634613,0.00001427,0.475860647,0,0
29,59,0.0057,0.0117,0.47573494,0.00962357,0.00002094,0.475832267,0,0
29,60,0.0057,0.0119,0.48138532,-0.06000092,0.00002818,0.485110232,0,0
29,61,0.0057,0.0121,0.47652767,-0.1267902,0.0000374,0.49310686,0,0
29,62,0.0057,0.0123,0.46394949,-0.1872914,0.00004537,0.500327091,0,0
29,63,0.0057,0.0125,0.45161684,-0.24041669,0.00005162,0.511622864,0,0
29,64,0.0057,0.0127,0.43928419,-0.29354198,0.00005797,0.528334642,0,0
29,65,0.0057,0.0129,0.42695154,-0.34666728,0.00006442,0.549968927,0,0
29,66,0.0057,0.0131,0.39328396,-0.40549309,0.00007159,0.564886643,0,0
29,67,0.0057,0.0133,0.35130812,-0.45079815,0.00007771,0.5715211,0,0
29,68,0.0057,0.0135,0.31894017,-0.47886021,0.0000823,0.575352008,0,0
29,69,0.0057,0.0137,0.2779767,-0.50806162,0.00008713,0.579135265,0,0
29,70,0.0057,0.0139,0.21897684,-0.53965379,0.0000924,0.582389105,0,0
30,1,0.0059,0.0001,0.01142868,0.00033466,0,0.011433579,0,0
30,2,0.0059,0.0003,0.0110498,0.00102187,0,0.01109695,0,0
30,3,0.0059,0.0005,0.01079011,0.00159313,0.00000001,0.010907087,0,0
30,4,0.0059,0.0007,0.01075029,0.00232475,0.00000002,0.010998782,0,0
30,5,0.0059,0.0009,0.01061232,0.0030389,0.00000003,0.011038852,0,0
30,6,0.0059,0.0011,0.01039114,0.00362591,0.00000004,0.01100559,0,0
30,7,0.0059,0.0013,0.01004757,0.00417948,0.00000006,0.010882174,0,0
30,8,0.0059,0.0015,0.00984415,0.00468512,0.00000007,0.010902185,0,0
30,9,0.0059,0.0017,0.00962008,0.00492722,0.00000009,0.010808489,0,0
30,10,0.0059,0.0019,0.00926249,0.00517579,0.00000012,0.010610491,0,0
30,11,0.0059,0.0021,0.00859718,0.00532099,0.00000014,0.01011061,0,0
30,12,0.0059,0.0023,0.00780772,0.00537008,0.00000016,0.009476194,0,0
30,13,0.0059,0.0025,0.00674078,0.00552771,0.00000018,0.008717436,0,0
30,14,0.0059,0.0027,0.00536361,0.00572158,0.0000002,0.007842499,0,0
30,15,0.0059,0.0029,0.00385071,0.00587326,0.00000022,0.007023044,0,0
30,16,0.0059,0.0031,0.00245167,0.00582615,0.00000023,0.006320974,0,0
30,17,0.0059,0.0033,0.00134256,0.00548158,0.00000024,0.005643597,0,0
30,18,0.0059,0.0035,-0.44323889,0.03104331,-0.00000026,0.444324657,0,0
30,19,0.0059,0.0037,-0.42231104,0.11597274,-0.00000213,0.437945534,0,0
30,20,0.0059,0.0039,-0.39767643,0.19061666,-0.00000402,0.441000288,0,0
30,21,0.0059,0.0041,-0.35869358,0.25064501,-0.00000597,0.437588854,0,0
30,22,0.0059,0.0043,-0.31772786,0.29854216,-0.00000781,0.435979832,0,0
30,23,0.0059,0.0045,-0.27681209,0.32790601,-0.00000936,0.429123857,0,0
30,24,0.0059,0.0047,-0.23640165,0.351243,-0.00001092,0.423387984,0,0
30,25,0.0059,0.0049,-0.21042508,0.36734325,-0.00001207,0.423343569,0,0
30,26,0.0059,0.0051,-0.18519336,0.38423782,-0.00001329,0.426538724,0,0
30,27,0.0059,0.0053,-0.16249716,0.38195447,-0.00001431,0.41508378,0,0
30,28,0.0059,0.0055,-0.13922659,0.37688703,-0.00001538,0.401780882,0,0
30,29,0.0059,0.0057,-0.12838177,0.37233381,-0.00001627,0.393845585,0,0
30,30,0.0059,0.0059,-0.12351857,0.37191676,-0.00001708,0.391891456,0,0
30,31,0.0059,0.0061,-0.11865537,0.37149971,-0.00001792,0.38998863,0,0
30,32,0.0059,0.0063,-0.11379217,0.37108267,-0.00001879,0.38813787,0,0
30,33,0.0059,0.0065,-0.10892897,0.37066562,-0.00001968,0.386339905,0,0
30,34,0.0059,0.0067,-0.10406577,0.37024858,-0.00002061,0.384595496,0,0
30,35,0.0059,0.0069,-0.10215298,0.37205546,-0.00002155,0.385824438,0,0
30,36,0.0059,0.0071,-0.10965378,0.38095802,-0.0000225,0.396425232,0,0
30,37,0.0059,0.0073,-0.11715458,0.38986059,-0.00002347,0.407082885,0,0
30,38,0.0059,0.0075,-0.12447162,0.39872286,-0.00002446,0.417699776,0,0
30,39,0.0059,0.0077,-0.12551874,0.40843049,-0.00002526,0.427282599,0,0
30,40,0.0059,0.0079,-0.12860962,0.42702209,-0.00002643,0.445968945,0,0
30,41,0.0059,0.0081,-0.13597027,0.44642176,-0.00002778,0.466669371,0,0
30,42,0.0059,0.0083,-0.14333091,0.46582143,-0.00002917,0.487373937,0,0
30,43,0.0059,0.0085,-0.13497991,0.50022723,-0.0000307,0.518118575,0,0
30,44,0.0059,0.0087,-0.12091738,0.5400881,-0.00003231,0.553458371,0,0
30,45,0.0059,0.0089,-0.09499829,0.56914957,-0.00003326,0.577023317,0,0
30,46,0.0059,0.0091,-0.04172238,0.59572253,-0.00003393,0.59718179,0,0
30,47,0.0059,0.0093,0.01010293,0.61146042,-0.00003407,0.611543878,0,0
30,48,0.0059,0.0095,0.06882783,0.61786854,-0.00003362,0.621690279,0,0
30,49,0.0059,0.0097,0.13408655,0.60846759,-0.00003225,0.623066618,0,0
30,50,0.0059,0.0099,0.2223894,0.58820864,-0.00003008,0.62884533,0,0
30,51,0.0059,0.0101,0.29029992,0.54871805,-0.0000269,0.620778175,0,0
30,52,0.0059,0.0103,0.34464507,0.49475848,-0.00002294,0.602964491,0,0
30,53,0.0059,0.0105,0.40517539,0.43497119,-0.00001852,0.594446829,0,0
30,54,0.0059,0.0107,0.45014105,0.36056366,-0.00001216,0.576743546,0,0
30,55,0.0059,0.0109,0.4855621,0.29077829,-0.00000579,0.565970465,0,0
30,56,0.0059,0.0111,0.52119145,0.2214646,0.00000058,0.566292413,0,0
30,57,0.0059,0.0113,0.52694474,0.15260934,0.00000734,0.548598551,0,0
30,58,0.0059,0.0115,0.53259512,0.08298485,0.00001434,0.539021379,0,0
30,59,0.0059,0.0117,0.5382455,0.01336036,0.00002146,0.53841129,0,0
30,60,0.0059,0.0119,0.54242981,-0.0561768,0.00002923,0.545331029,0,0
30,61,0.0059,0.0121,0.54047269,-0.12534814,0.00003934,0.554817884,0,0
30,62,0.0059,0.0123,0.52792801,-0.18734629,0.0000477,0.560184448,0,0
30,63,0.0059,0.0125,0.51530183,-0.24928923,0.00005618,0.57243436,0,0
30,64,0.0059,0.0127,0.50283759,-0.30636737,0.00006357,0.588817975,0,0
30,65,0.0059,0.0129,0.49050494,-0.35949267,0.00007007,0.60813656,0,0
30,66,0.0059,0.0131,0.45592389,-0.41856255,0.00007731,0.618919382,0,0
30,67,0.0059,0.0133,0.40364307,-0.48236166,0.00008518,0.628967804,0,0
30,68,0.0059,0.0135,0.36773714,-0.51552665,0.00009031,0.63324429,0,0
30,69,0.0059,0.0137,0.30873728,-0.54711883,0.00009557,0.628217894,0,0
30,70,0.0059,0.0139,0.25024196,-0.57981224,0.00010097,0.631508727,0,0
31,1,0.0061,0.0001,0.00988781,0.00038439,0,0.009895279,0,0
31,2,0.0061,0.0003,0.00973212,0.00107707,0,0.009791539,0,0
31,3,0.0061,0.0005,0.00947851,0.0016215,0.00000001,0.009616206,0,0
31,4,0.0061,0.0007,0.00943577,0.00231924,0.00000001,0.009716616,0,0
31,5,0.0061,0.0009,0.00931186,0.00293097,0.00000002,0.00976224,0,0
31,6,0.0061,0.0011,0.00909314,0.00350426,0.00000004,0.009745,0,0
31,7,0.0061,0.0013,0.00891325,0.00405946,0.00000005,0.009794143,0,0
31,8,0.0061,0.0015,0.00894687,0.00454392,0.00000007,0.010034625,0,0
31,9,0.0061,0.0017,0.00894935,0.00479735,0.00000008,0.010154085,0,0
31,10,0.0061,0.0019,0.008654,0.00471694,0.0000001,0.009856026,0,0
31,11,0.0061,0.0021,0.00816157,0.00462636,0.00000012,0.009381601,0,0
31,12,0.0061,0.0023,0.00737221,0.00448638,0.00000015,0.008630011,0,0
31,13,0.0061,0.0025,0.00618634,0.00440795,0.00000017,0.007596106,0,0
31,14,0.0061,0.0027,0.00486033,0.00441755,0.00000019,0.006567919,0,0
31,15,0.0061,0.0029,0.00348739,0.00442991,0.0000002,0.005637907,0,0
31,16,0.0061,0.0031,0.00219006,0.00444595,0.00000021,0.004956091,0,0
31,17,0.0061,0.0033,0.00094899,0.00423191,0.00000022,0.004337009,0,0
31,18,0.0061,0.0035,-0.54701035,0.03429013,-0.00000041,0.548084059,0,0
31,19,0.0061,0.0037,-0.52145554,0.13977797,-0.00000272,0.539864577,0,0
31,20,0.0061,0.0039,-0.47980649,0.23155093,-0.00000517,0.532757075,0,0
31,21,0.0061,0.0041,-0.42789873,0.29605045,-0.00000747,0.520329888,0,0
31,22,0.0061,0.0043,-0.37810285,0.34626616,-0.00000947,0.512700711,0,0
31,23,0.0061,0.0045,-0.31817877,0.3786796,-0.00001144,0.494606883,0,0
31,24,0.0061,0.0047,-0.27009205,0.39048201,-0.0000132,0.474790391,0,0
31,25,0.0061,0.0049,-0.23725177,0.40528947,-0.00001459,0.469625337,0,0
31,26,0.0061,0.0051,-0.19898185,0.40955626,-0.00001595,0.455335159,0,0
31,27,0.0061,0.0053,-0.16964526,0.40406799,-0.00001714,0.438235616,0,0
31,28,0.0061,0.0055,-0.14615711,0.39643426,-0.00001825,0.422518666,0,0
31,29,0.0061,0.0057,-0.12839335,0.37592317,-0.00001915,0.397244361,0,0
31,30,0.0061,0.0059,-0.12994627,0.37209885,-0.00002,0.394136508,0,0
31,31,0.0061,0.0061,-0.13149919,0.36827452,-0.00002087,0.391047515,0,0
31,32,0.0061,0.0063,-0.12774604,0.36726799,-0.00002179,0.388850649,0,0
31,33,0.0061,0.0065,-0.12288284,0.36685094,-0.00002273,0.386884743,0,0
31,34,0.0061,0.0067,-0.11801964,0.36643389,-0.00002371,0.384970689,0,0
31,35,0.0061,0.0069,-0.11351293,0.36628556,-0.00002471,0.383471377,0,0
31,36,0.0061,0.0071,-0.12101373,0.37518812,-0.0000257,0.394221319,0,0
31,37,0.0061,0.0073,-0.12851453,0.38409069,-0.00002671,0.405020546,0,0
31,38,0.0061,0.0075,-0.1376779,0.39078918,-0.00002782,0.41433246,0,0
31,39,0.0061,0.0077,-0.15437081,0.39528405,-0.00002929,0.424358135,0,0
31,40,0.0061,0.0079,-0.16914719,0.41935827,-0.00003096,0.452185947,0,0
31,41,0.0061,0.0081,-0.18049491,0.44855589,-0.00003261,0.483508841,0,0
31,42,0.0061,0.0083,-0.18785781,0.46925282,-0.00003408,0.505458966,0,0
31,43,0.0061,0.0085,-0.17839284,0.50988177,-0.00003581,0.540188323,0,0
31,44,0.0061,0.0087,-0.17837757,0.55208943,-0.0000378,0.580190741,0,0
31,45,0.0061,0.0089,-0.1436155,0.60936528,-0.00003993,0.626060266,0,0
31,46,0.0061,0.0091,-0.07977196,0.64296214,-0.00004102,0.647891873,0,0
31,47,0.0061,0.0093,-0.01078929,0.6613764,-0.00004147,0.661464399,0,0
31,48,0.0061,0.0095,0.05614601,0.67198052,-0.0000412,0.674322025,0,0
31,49,0.0061,0.0097,0.13168362,0.67274255,-0.00004013,0.685509383,0,0
31,50,0.0061,0.0099,0.22960483,0.66397846,-0.00003799,0.702556598,0,0
31,51,0.0061,0.0101,0.33784144,0.61973446,-0.00003416,0.705838253,0,0
31,52,0.0061,0.0103,0.39985283,0.55209137,-0.00002964,0.681679666,0,0
31,53,0.0061,0.0105,0.47243308,0.47475309,-0.00002411,0.669763773,0,0
31,54,0.0061,0.0107,0.52619926,0.39608372,-0.00001772,0.65861064,0,0
31,55,0.0061,0.0109,0.56258161,0.31567996,-0.00001081,0.645098369,0,0
31,56,0.0061,0.0111,0.5863692,0.2307787,-0.00000243,0.630148909,0,0
31,57,0.0061,0.0113,0.5900925,0.15739609,0.00000692,0.610723086,0,0
31,58,0.0061,0.0115,0.59510568,0.08672164,0.00001485,0.601391231,0,0
31,59,0.0061,0.0117,0.60075606,0.01709715,0.00002198,0.600999298,0,0
31,60,0.0061,0.0119,0.60279961,-0.0523125,0.00003052,0.605065259,0,0
31,61,0.0061,0.0121,0.60084249,-0.12148383,0.00004064,0.613000831,0,0
31,62,0.0061,0.0123,0.59195452,-0.18595945,0.00004968,0.620476487,0,0
31,63,0.0061,0.0125,0.57932834,-0.24790238,0.00005817,0.630140394,0,0
31,64,0.0061,0.0127,0.56670216,-0.30984532,0.00006681,0.645875731,0,0
31,65,0.0061,0.0129,0.55407598,-0.37178825,0.00007557,0.667253096,0,0
31,66,0.0061,0.0131,0.51856383,-0.43163201,0.00008302,0.67469596,0,0
31,67,0.0061,0.0133,0.47491744,-0.50293911,0.00009172,0.691732841,0,0
31,68,0.0061,0.0135,0.414349,-0.57685596,0.00010004,0.710244952,0,0
31,69,0.0061,0.0137,0.35684286,-0.62403413,0.00010619,0.718857025,0,0
31,70,0.0061,0.0139,0.28761768,-0.65657703,0.00011195,0.716810523,0,0
32,1,0.0063,0.0001,0.00847448,0.00031616,0,0.008480375,0,0
32,2,0.0063,0.0003,0.00837096,0.00096062,0,0.008425898,0,0
32,3,0.0063,0.0005,0.00825616,0.00157086,0.00000001,0.008404271,0,0
32,4,0.0063,0.0007,0.00814617,0.0022345,0.00000001,0.008447075,0,0
32,5,0.0063,0.0009,0.00802971,0.00284661,0.00000002,0.008519356,0,0
32,6,0.0063,0.0011,0.00793612,0.00337727,0.00000003,0.008624845,0,0
32,7,0.0063,0.0013,0.00791797,0.00392931,0.00000004,0.008839328,0,0
32,8,0.0063,0.0015,0.00803182,0.00439641,0.00000006,0.00915634,0,0
32,9,0.0063,0.0017,0.00828354,0.00473833,0.00000007,0.009542998,0,0
32,10,0.0063,0.0019,0.00833803,0.00464795,0.00000009,0.009546004,0,0
32,11,0.0063,0.0021,0.00815409,0.00398133,0.00000011,0.009074149,0,0
32,12,0.0063,0.0023,0.00730427,0.00332428,0.00000013,0.00802516,0,0
32,13,0.0063,0.0025,0.0060417,0.00300416,0.00000015,0.006747378,0,0
32,14,0.0063,0.0027,0.00453326,0.00299469,0.00000017,0.005433104,0,0
32,15,0.0063,0.0029,0.00320637,0.00301776,0.00000018,0.004403145,0,0
32,16,0.0063,0.0031,0.00196976,0.00305876,0.0000002,0.003638127,0,0
32,17,0.0063,0.0033,0.00072011,0.00320581,0.0000002,0.003285693,0,0
32,18,0.0063,0.0035,-0.7017548,0.04545728,-0.00000059,0.703225543,0,0
32,19,0.0063,0.0037,-0.66302439,0.18456474,-0.00000351,0.688233598,0,0
32,20,0.0063,0.0039,-0.59020283,0.30047156,-0.00000656,0.662285844,0,0
32,21,0.0063,0.0041,-0.52244192,0.37583312,-0.00000919,0.643580682,0,0
32,22,0.0063,0.0043,-0.42762852,0.4048275,-0.00001173,0.588856057,0,0
32,23,0.0063,0.0045,-0.36545642,0.42983898,-0.00001373,0.564198497,0,0
32,24,0.0063,0.0047,-0.31134673,0.43509184,-0.00001545,0.535015603,0,0
32,25,0.0063,0.0049,-0.25990049,0.43921664,-0.00001716,0.51035235,0,0
32,26,0.0063,0.0051,-0.20973544,0.43203517,-0.00001869,0.480253415,0,0
32,27,0.0063,0.0053,-0.17613476,0.42620027,-0.00002,0.461161711,0,0
32,28,0.0063,0.0055,-0.15403969,0.41040085,-0.00002104,0.438357256,0,0
32,29,0.0063,0.0057,-0.13320154,0.38723394,-0.000022,0.409503082,0,0
32,30,0.0063,0.0059,-0.12739291,0.37705032,-0.00002293,0.397989821,0,0
32,31,0.0063,0.0061,-0.12894583,0.373226,-0.00002386,0.394872985,0,0
32,32,0.0063,0.0063,-0.13049875,0.36940167,-0.00002481,0.39177483,0,0
32,33,0.0063,0.0065,-0.13205167,0.36557735,-0.00002579,0.388695822,0,0
32,34,0.0063,0.0067,-0.13197351,0.36261921,-0.00002681,0.385888195,0,0
32,35,0.0063,0.0069,-0.12711031,0.36220217,-0.00002786,0.383858624,0,0
32,36,0.0063,0.0071,-0.13237369,0.36941823,-0.0000289,0.392418937,0,0
32,37,0.0063,0.0073,-0.14447859,0.37221711,-0.00003013,0.399273891,0,0
32,38,0.0063,0.0075,-0.15787346,0.37330587,-0.00003144,0.405316299,0,0
32,39,0.0063,0.0077,-0.17550444,0.37876953,-0.00003301,0.417454387,0,0
32,40,0.0063,0.0079,-0.19881198,0.39009575,-0.00003492,0.437836611,0,0
32,41,0.0063,0.0081,-0.21145543,0.41735716,-0.00003664,0.467867928,0,0
32,42,0.0063,0.0083,-0.24096917,0.44902469,-0.00003897,0.509597207,0,0
32,43,0.0063,0.0085,-0.26036547,0.51846295,-0.00004172,0.580167225,0,0
32,44,0.0063,0.0087,-0.25755458,0.57354587,-0.00004401,0.628720309,0,0
32,45,0.0063,0.0089,-0.21470218,0.65240451,-0.00004666,0.686825066,0,0
32,46,0.0063,0.0091,-0.12513847,0.70212049,-0.00004867,0.713184982,0,0
32,47,0.0063,0.0093,-0.03575612,0.71686946,-0.00004951,0.717760631,0,0
32,48,0.0063,0.0095,0.03548038,0.72559086,-0.00004948,0.726457813,0,0
32,49,0.0063,0.0097,0.11658923,0.7436974,-0.00004861,0.752780759,0,0
32,50,0.0063,0.0099,0.23536152,0.75230105,-0.00004633,0.788258787,0,0
32,51,0.0063,0.0101,0.38280505,0.71795944,-0.00004255,0.813637182,0,0
32,52,0.0063,0.0103,0.47794509,0.63186792,-0.00003728,0.792267996,0,0
32,53,0.0063,0.0105,0.55811519,0.53526017,-0.0000307,0.77330202,0,0
32,54,0.0063,0.0107,0.60427935,0.40927041,-0.00002206,0.729832721,0,0
32,55,0.0063,0.0109,0.64152658,0.31931341,-0.00001467,0.716601288,0,0
32,56,0.0063,0.0111,0.65157069,0.23957451,-0.00000548,0.694219209,0,0
32,57,0.0063,0.0113,0.65494451,0.16499112,0.000004,0.675406826,0,0
32,58,0.0063,0.0115,0.65899364,0.0927281,0.00001333,0.665485626,0,0
32,59,0.0063,0.0117,0.66326661,0.02083394,0.00002249,0.663593738,0,0
32,60,0.0063,0.0119,0.6631694,-0.04844819,0.0000318,0.664936749,0,0
32,61,0.0063,0.0121,0.66121229,-0.11761953,0.00004194,0.671592173,0,0
32,62,0.0063,0.0123,0.65598104,-0.18457261,0.00005165,0.681452987,0,0
32,63,0.0063,0.0125,0.64362144,-0.25052318,0.00006083,0.690659411,0,0
32,64,0.0063,0.0127,0.63139456,-0.31846911,0.00007049,0.707164524,0,0
32,65,0.0063,0.0129,0.61921083,-0.38627388,0.00008041,0.729814745,0,0
32,66,0.0063,0.0131,0.60154034,-0.45904252,0.00009112,0.756684092,0,0
32,67,0.0063,0.0133,0.57178403,-0.54517046,0.00010065,0.790030257,0,0
32,68,0.0063,0.0135,0.53268585,-0.62103202,0.00010986,0.818190066,0,0
32,69,0.0063,0.0137,0.4296701,-0.70618957,0.00011743,0.826631782,0,0
32,70,0.0063,0.0139,0.3217044,-0.76390168,0.00012405,0.828878458,0,0
33,1,0.0065,0.0001,0.00714371,0.00028567,0,0.00714942,0,0
33,2,0.0065,0.0003,0.00714203,0.00088252,0,0.007196349,0,0
33,3,0.0065,0.0005,0.0070806,0.00147854,0.00000001,0.007233324,0,0
33,4,0.0065,0.0007,0.00698499,0.00209894,0.00000001,0.007293534,0,0
33,5,0.0065,0.0009,0.00695241,0.00268897,0.00000002,0.007454298,0,0
33,6,0.0065,0.0011,0.00687699,0.00321905,0.00000003,0.007593107,0,0
33,7,0.0065,0.0013,0.00677455,0.00381393,0.00000004,0.007774355,0,0
33,8,0.0065,0.0015,0.00689441,0.00457711,0.00000005,0.008275435,0,0
33,9,0.0065,0.0017,0.0073601,0.0052727,0.00000006,0.009053863,0,0
33,10,0.0065,0.0019,0.0086097,0.00542236,0.00000008,0.010174916,0,0
33,11,0.0065,0.0021,0.00920245,0.00343465,0.0000001,0.00982252,0,0
33,12,0.0065,0.0023,0.00780074,0.00221271,0.00000013,0.008108491,0,0
33,13,0.0065,0.0025,0.00608367,0.0016784,0.00000015,0.006310948,0,0
33,14,0.0065,0.0027,0.00448979,0.00160514,0.00000016,0.004768091,0,0
33,15,0.0065,0.0029,0.00298027,0.00164498,0.00000018,0.003404111,0,0
33,16,0.0065,0.0031,0.00164256,0.0017073,0.00000019,0.002369151,0,0
33,17,0.0065,0.0033,0.00030829,0.00214778,0.00000019,0.002169793,0,0
33,18,0.0065,0.0035,-0.89752384,0.05463156,-0.00000075,0.899184992,0,0
33,19,0.0065,0.0037,-0.83245389,0.2658975,-0.00000475,0.873888414,0,0
33,20,0.0065,0.0039,-0.68815578,0.39486741,-0.0000084,0.793396905,0,0
33,21,0.0065,0.0041,-0.59933545,0.45057729,-0.00001107,0.749815228,0,0
33,22,0.0065,0.0043,-0.47669109,0.5060414,-0.00001408,0.695206655,0,0
33,23,0.0065,0.0045,-0.38151543,0.49222284,-0.00001641,0.622765885,0,0
33,24,0.0065,0.0047,-0.3201137,0.49762904,-0.00001829,0.591698777,0,0
33,25,0.0065,0.0049,-0.26214094,0.48214215,-0.00002005,0.548797709,0,0
33,26,0.0065,0.0051,-0.22048904,0.45451409,-0.00002142,0.505171728,0,0
33,27,0.0065,0.0053,-0.18276044,0.44753436,-0.00002284,0.483413262,0,0
33,28,0.0065,0.0055,-0.16192228,0.42436745,-0.00002382,0.454209816,0,0
33,29,0.0065,0.0057,-0.14108413,0.40120054,-0.00002484,0.425284146,0,0
33,30,0.0065,0.0059,-0.12483954,0.38200179,-0.00002587,0.401883414,0,0
33,31,0.0065,0.0061,-0.12639246,0.37817747,-0.00002684,0.39873958,0,0
33,32,0.0065,0.0063,-0.12794539,0.37435315,-0.00002784,0.395613832,0,0
33,33,0.0065,0.0065,-0.12949831,0.37052882,-0.00002887,0.392506584,0,0
33,34,0.0065,0.0067,-0.13105123,0.3667045,-0.00002993,0.389418304,0,0
